,Year,state,city_or_county,incident_id,casualty
10955,2015,Massachusetts,Osterville,1,0
10956,2015,Massachusetts,Oxford,1,0
10957,2015,Massachusetts,Palmer,1,0
10958,2015,Massachusetts,Pepperell,2,0
10959,2015,Massachusetts,Pittsfield,53,10
10960,2015,Massachusetts,Plainville,1,0
10961,2015,Massachusetts,Plymouth,5,2
10962,2015,Massachusetts,Quincy,9,1
10963,2015,Massachusetts,Quincy (North Quincy),1,0
10964,2015,Massachusetts,Randolph,1,1
10965,2015,Massachusetts,Revere,6,5
10966,2015,Massachusetts,Richmond,1,0
10967,2015,Massachusetts,Rockland,1,0
10968,2015,Massachusetts,Roslindale,1,1
10969,2015,Massachusetts,Rutland,1,0
10970,2015,Massachusetts,Sagamore Beach,1,1
10971,2015,Massachusetts,Salem,1,1
10972,2015,Massachusetts,Salisbury,1,1
10973,2015,Massachusetts,Sandwich,2,0
10974,2015,Massachusetts,Saugus,3,1
10975,2015,Massachusetts,Seekonk,1,0
10976,2015,Massachusetts,Sharon,1,0
10977,2015,Massachusetts,Sheffield,1,1
10978,2015,Massachusetts,Shirley,1,0
10979,2015,Massachusetts,Shrewsbury,1,0
10980,2015,Massachusetts,Somerville,1,0
10981,2015,Massachusetts,South Chatham,1,0
10982,2015,Massachusetts,South Yarmouth,1,0
10983,2015,Massachusetts,Southborough,1,0
10984,2015,Massachusetts,Southbridge,1,1
10985,2015,Massachusetts,Southwick,1,0
10986,2015,Massachusetts,Springfield,231,81
10987,2015,Massachusetts,Stoughton,7,3
10988,2015,Massachusetts,Sturbridge,1,0
10989,2015,Massachusetts,Swampscott,1,0
10990,2015,Massachusetts,Swansea,1,1
10991,2015,Massachusetts,Taunton,10,9
10992,2015,Massachusetts,Templeton,1,0
10993,2015,Massachusetts,Tewksbury,5,2
10994,2015,Massachusetts,Townsend,1,1
10995,2015,Massachusetts,Turners Falls,1,1
10996,2015,Massachusetts,Wakefield,1,1
10997,2015,Massachusetts,Ware,1,0
10998,2015,Massachusetts,Wareham,3,1
10999,2015,Massachusetts,Webster,2,1
11000,2015,Massachusetts,West Boylston,1,0
11001,2015,Massachusetts,West Bridgewater,1,0
11002,2015,Massachusetts,West Brookfield,1,0
11003,2015,Massachusetts,West Springfield,2,0
11004,2015,Massachusetts,West Yarmouth,1,0
11005,2015,Massachusetts,Westborough,1,0
11006,2015,Massachusetts,Westfield,3,0
11007,2015,Massachusetts,Weston,1,1
11008,2015,Massachusetts,Westport,2,3
11009,2015,Massachusetts,Weymouth,1,1
11010,2015,Massachusetts,Wilbraham,3,0
11011,2015,Massachusetts,Worcester,103,45
11012,2015,Massachusetts,Wrentham,1,0
11013,2015,Massachusetts,Yarmouth,1,0
11014,2015,Michigan,Adrian,1,2
11015,2015,Michigan,Albion,3,5
11016,2015,Michigan,Alma,1,0
11017,2015,Michigan,Alpena,1,1
11018,2015,Michigan,Alto,1,0
11019,2015,Michigan,Ann Arbor,16,8
11020,2015,Michigan,Athens,2,0
11021,2015,Michigan,Auburn,1,0
11022,2015,Michigan,Auburn Hills,4,2
11023,2015,Michigan,Bancroft,1,1
11024,2015,Michigan,Bangor,1,0
11025,2015,Michigan,Barry (county),1,1
11026,2015,Michigan,Barry County,1,0
11027,2015,Michigan,Barry County (county),1,1
11028,2015,Michigan,Battle Creek,28,22
11029,2015,Michigan,Bay (county),1,0
11030,2015,Michigan,Bay City,13,5
11031,2015,Michigan,Belding,1,1
11032,2015,Michigan,Bellaire,1,1
11033,2015,Michigan,Belleville,1,0
11034,2015,Michigan,Benton Harbor,11,12
11035,2015,Michigan,Bloomfield Hills,1,0
11036,2015,Michigan,Bloomfield Hills (Bloomfield Township),2,1
11037,2015,Michigan,Boyne City,2,2
11038,2015,Michigan,Boyne Falls,1,0
11039,2015,Michigan,Branch (county),2,1
11040,2015,Michigan,Buchanan,1,1
11041,2015,Michigan,Buckley,1,1
11042,2015,Michigan,Burton,1,1
11043,2015,Michigan,Calhoun (county),1,1
11044,2015,Michigan,Canton,1,0
11045,2015,Michigan,Casco,1,1
11046,2015,Michigan,Cass (county),1,0
11047,2015,Michigan,Centreville,1,1
11048,2015,Michigan,Charlevoix (county),2,2
11049,2015,Michigan,Chelsea,1,0
11050,2015,Michigan,Clare (county),2,0
11051,2015,Michigan,Clare County,1,1
11052,2015,Michigan,Clarkston,1,0
11053,2015,Michigan,Clinton Township,5,3
11054,2015,Michigan,Clio,1,1
11055,2015,Michigan,Columbiaville,1,1
11056,2015,Michigan,Commerce Township,3,3
11057,2015,Michigan,Coopersville,1,0
11058,2015,Michigan,Covert,1,0
11059,2015,Michigan,Davisburg (Springfield Township),2,0
11060,2015,Michigan,Davison,1,0
11061,2015,Michigan,Dearborn,7,6
11062,2015,Michigan,Dearborn (county),1,1
11063,2015,Michigan,Dearborn Heights,3,2
11064,2015,Michigan,Detroit,265,296
11065,2015,Michigan,Detroit (Redford Charter Township),1,1
11066,2015,Michigan,Dewitt,1,2
11067,2015,Michigan,Dexter,1,0
11068,2015,Michigan,Dorr,1,3
11069,2015,Michigan,Dowagiac,4,3
11070,2015,Michigan,Drummond Island,1,1
11071,2015,Michigan,East Lansing,5,2
11072,2015,Michigan,Eastpointe,1,1
11073,2015,Michigan,Eaton (county),4,1
11074,2015,Michigan,Eaton Rapids,1,1
11075,2015,Michigan,Elmira,1,1
11076,2015,Michigan,Emmet (county),1,0
11077,2015,Michigan,Erie,3,1
11078,2015,Michigan,Farmington (Farmington Hills),1,1
11079,2015,Michigan,Ferndale,3,3
11080,2015,Michigan,Flint,191,168
11081,2015,Michigan,Franklin,1,1
11082,2015,Michigan,Fraser,1,1
11083,2015,Michigan,Garden City,1,0
11084,2015,Michigan,Gaylord,1,1
11085,2015,Michigan,Genesee (county),2,1
11086,2015,Michigan,Genesee County,1,0
11087,2015,Michigan,Genoa Township,1,0
11088,2015,Michigan,Gladwin,1,2
11089,2015,Michigan,Gladwin (county),1,1
11090,2015,Michigan,Gowen,1,2
11091,2015,Michigan,Grand Haven,1,0
11092,2015,Michigan,Grand Rapids,67,48
11093,2015,Michigan,Grand Rapids (Kentwood),2,2
11094,2015,Michigan,Grant,1,0
11095,2015,Michigan,Gulliver,1,3
11096,2015,Michigan,Harper Woods,2,1
11097,2015,Michigan,Harrison,2,3
11098,2015,Michigan,Harrison Township,2,0
11099,2015,Michigan,Hartford,2,0
11100,2015,Michigan,Haslett,1,1
11101,2015,Michigan,Hazel Park,2,2
11102,2015,Michigan,Highland,1,0
11103,2015,Michigan,Highland (Highland Twp),1,1
11104,2015,Michigan,Highland Park,9,8
11105,2015,Michigan,Hillsdale,1,1
11106,2015,Michigan,Hillsdale County,1,1
11107,2015,Michigan,Holland,7,4
11108,2015,Michigan,Holly,2,0
11109,2015,Michigan,Holt,1,0
11110,2015,Michigan,Holton,1,0
11111,2015,Michigan,Houghton Lake,1,1
11112,2015,Michigan,Hudsonville,1,1
11113,2015,Michigan,Huron County,1,0
11114,2015,Michigan,Inkster,7,7
11115,2015,Michigan,Ionia,1,2
11116,2015,Michigan,Ionia (county),2,0
11117,2015,Michigan,Jackson,25,19
11118,2015,Michigan,Jenison,1,0
11119,2015,Michigan,Jenison (Georgetown Township),1,0
11120,2015,Michigan,Kalamazoo,48,28
11121,2015,Michigan,Kent (county),1,2
11122,2015,Michigan,Lake,1,1
11123,2015,Michigan,Lake Odessa,1,1
11124,2015,Michigan,Lake Orion,1,2
11125,2015,Michigan,Lake Orion (Orion Township),2,1
11126,2015,Michigan,Lakeview,1,1
11127,2015,Michigan,Lambertville,2,1
11128,2015,Michigan,Lansing,25,22
11129,2015,Michigan,Lapeer,1,1
11130,2015,Michigan,Lawton,1,0
11131,2015,Michigan,Leelanau (county),1,0
11132,2015,Michigan,Leland,1,0
11133,2015,Michigan,Lenox Township,1,2
11134,2015,Michigan,Leonard (Addison Township),1,1
11135,2015,Michigan,Lexington,1,0
11136,2015,Michigan,Lincoln Park,3,3
11137,2015,Michigan,Litchfield,1,0
11138,2015,Michigan,Livonia,1,0
11139,2015,Michigan,Macomb,1,0
11140,2015,Michigan,Macomb (Macomb Township),4,3
11141,2015,Michigan,Macomb County,1,0
11142,2015,Michigan,Macomb Township,2,2
11143,2015,Michigan,Madison Heights,1,0
11144,2015,Michigan,Manistee,2,0
11145,2015,Michigan,Manistee (county),1,0
11146,2015,Michigan,Marquette,2,3
11147,2015,Michigan,Marshall,3,0
11148,2015,Michigan,Mason,1,1
11149,2015,Michigan,Mecosta (county),1,1
11150,2015,Michigan,Melvin,1,0
11151,2015,Michigan,Melvindale,1,2
11152,2015,Michigan,Menominee,1,1
11153,2015,Michigan,Milan,1,0
11154,2015,Michigan,Monroe,1,1
11155,2015,Michigan,Monroe (Frenchtown),1,0
11156,2015,Michigan,Monroe (county),1,1
11157,2015,Michigan,Mount Clemens,4,0
11158,2015,Michigan,Mount Morris,8,7
11159,2015,Michigan,Mount Pleasant,4,1
11160,2015,Michigan,Mt. Pleasant,1,0
11161,2015,Michigan,Mundy Township,2,2
11162,2015,Michigan,Muskegon,12,6
11163,2015,Michigan,Muskegon (Muskegon Heights),12,16
11164,2015,Michigan,Muskegon (Norton Shores),2,1
11165,2015,Michigan,Muskegon Heights,3,3
11166,2015,Michigan,Niles,1,1
11167,2015,Michigan,North Branch,1,0
11168,2015,Michigan,Norway,1,2
11169,2015,Michigan,Novi,1,2
11170,2015,Michigan,Oak Park,2,1
11171,2015,Michigan,Oakland (Oakland Township),1,1
11172,2015,Michigan,Oakland (county),2,1
11173,2015,Michigan,Okemos,2,0
11174,2015,Michigan,Osceola (county),2,3
11175,2015,Michigan,Oshtemo,1,1
11176,2015,Michigan,Ottawa (county),3,0
11177,2015,Michigan,Otter Lake,1,0
11178,2015,Michigan,Oxford,1,0
11179,2015,Michigan,Palmyra,1,1
11180,2015,Michigan,Parma,1,0
11181,2015,Michigan,Perry,1,1
11182,2015,Michigan,Pontiac,54,34
11183,2015,Michigan,Port Austin,1,1
11184,2015,Michigan,Port Huron,3,1
11185,2015,Michigan,Portage,2,3
11186,2015,Michigan,Posen,1,2
11187,2015,Michigan,Ray,1,0
11188,2015,Michigan,Redford,2,0
11189,2015,Michigan,Redford (Redford Twp),2,1
11190,2015,Michigan,Redford Charter Township,1,1
11191,2015,Michigan,Republic Township,1,1
11192,2015,Michigan,Rochester (Rochester Hills),5,3
11193,2015,Michigan,Rome,1,1
11194,2015,Michigan,Romeo (Bruce Township),1,1
11195,2015,Michigan,Romulus,15,0
11196,2015,Michigan,Roscommon (county),1,2
11197,2015,Michigan,Rosebush,1,0
11198,2015,Michigan,Roseville,7,3
11199,2015,Michigan,Royal Oak,3,2
11200,2015,Michigan,Saginaw,55,50
11201,2015,Michigan,Saginaw (county),1,0
11202,2015,Michigan,Saginaw Charter Township,1,0
11203,2015,Michigan,Saginaw Township,1,2
11204,2015,Michigan,Saint Johns,1,1
11205,2015,Michigan,Saint Joseph,1,1
11206,2015,Michigan,Sand Lake,2,4
11207,2015,Michigan,Sandusky,1,0
11208,2015,Michigan,Sanilac County,1,0
11209,2015,Michigan,Shepherd,1,0
11210,2015,Michigan,Shiawassee County,1,0
11211,2015,Michigan,Southfield,5,3
11212,2015,Michigan,Southgate,2,1
11213,2015,Michigan,Sparta,1,0
11214,2015,Michigan,Springfield,2,1
11215,2015,Michigan,Springfield Township,1,1
11216,2015,Michigan,St. Clair Shores,1,0
11217,2015,Michigan,Stanton,1,1
11218,2015,Michigan,Sterling Heights,3,3
11219,2015,Michigan,Sturgis,2,0
11220,2015,Michigan,Superior Charter Township,1,1
11221,2015,Michigan,Swartz Creek,1,0
11222,2015,Michigan,Taylor,3,5
11223,2015,Michigan,Three Rivers,2,2
11224,2015,Michigan,Traverse City,6,0
11225,2015,Michigan,Trenton,1,1
11226,2015,Michigan,Troy,7,4
11227,2015,Michigan,Tuscola (county),1,0
11228,2015,Michigan,Van Buren County,2,0
11229,2015,Michigan,Vicksburg,1,1
11230,2015,Michigan,Warren,3,6
11231,2015,Michigan,Washington (Washington Township),1,1
11232,2015,Michigan,Washtenaw (county),1,0
11233,2015,Michigan,Wayne (county),2,0
11234,2015,Michigan,West Bloomfield,1,0
11235,2015,Michigan,West Olive,1,0
11236,2015,Michigan,Westland,2,2
11237,2015,Michigan,White Lake,5,0
11238,2015,Michigan,Wixom,1,1
11239,2015,Michigan,Wyoming,5,4
11240,2015,Michigan,Yale (Lynn Township),1,0
11241,2015,Michigan,Yankee Springs,1,0
11242,2015,Michigan,Ypsilanti,57,19
11243,2015,Michigan,Ypsilanti (Superior Township),3,2
11244,2015,Minnesota,Aitken,1,0
11245,2015,Minnesota,Aitkin,2,2
11246,2015,Minnesota,Albert Lea,11,2
11247,2015,Minnesota,Albert Lea (Oakland),1,1
11248,2015,Minnesota,Anoka (Ramsey),1,0
11249,2015,Minnesota,Aurora,1,1
11250,2015,Minnesota,Austin,2,2
11251,2015,Minnesota,Bagley,1,0
11252,2015,Minnesota,Balaton,1,2
11253,2015,Minnesota,Barnesville,1,0
11254,2015,Minnesota,Baxter,1,0
11255,2015,Minnesota,Beltrami (county),1,0
11256,2015,Minnesota,Bemidji,3,1
11257,2015,Minnesota,Bethel,1,0
11258,2015,Minnesota,Blaine,2,1
11259,2015,Minnesota,Brainerd,3,2
11260,2015,Minnesota,Brandon,1,2
11261,2015,Minnesota,Brewster,1,1
11262,2015,Minnesota,Brooklyn Center,1,1
11263,2015,Minnesota,Burnsville,1,0
11264,2015,Minnesota,Byron,1,0
11265,2015,Minnesota,Cambridge,1,1
11266,2015,Minnesota,Carlton (county),2,0
11267,2015,Minnesota,Carver County,1,0
11268,2015,Minnesota,Cass Lake,2,0
11269,2015,Minnesota,Chaska,2,2
11270,2015,Minnesota,Chatfield,1,0
11271,2015,Minnesota,Chisago (county),1,0
11272,2015,Minnesota,Cloquet,1,0
11273,2015,Minnesota,Cohasset,1,1
11274,2015,Minnesota,Columbia Heights,2,1
11275,2015,Minnesota,Coon Rapids,1,0
11276,2015,Minnesota,Cottage Grove,2,1
11277,2015,Minnesota,Crookston,2,2
11278,2015,Minnesota,Crow Wing (county),2,1
11279,2015,Minnesota,Dakota (county),1,0
11280,2015,Minnesota,Detroit Lakes,4,1
11281,2015,Minnesota,Dilworth,1,0
11282,2015,Minnesota,Duluth,17,5
11283,2015,Minnesota,Eagan,1,1
11284,2015,Minnesota,East Grand Forks,1,0
11285,2015,Minnesota,Eden Prairie,2,1
11286,2015,Minnesota,Ely,1,0
11287,2015,Minnesota,Emmons,1,0
11288,2015,Minnesota,Excelsior (Greenwood),1,5
11289,2015,Minnesota,Farmington,1,0
11290,2015,Minnesota,Felton,1,1
11291,2015,Minnesota,Fergus Falls,3,1
11292,2015,Minnesota,Forest Lake,1,1
11293,2015,Minnesota,Fort Ripley,1,0
11294,2015,Minnesota,Franklin,1,1
11295,2015,Minnesota,Fridley,1,1
11296,2015,Minnesota,Ham Lake,1,0
11297,2015,Minnesota,Holdingford,1,1
11298,2015,Minnesota,Hollandale,1,0
11299,2015,Minnesota,Hutchinson,1,2
11300,2015,Minnesota,Inver Grove Heights,1,0
11301,2015,Minnesota,Itasca (county),1,1
11302,2015,Minnesota,Jordan,1,1
11303,2015,Minnesota,La Crescent,1,1
11304,2015,Minnesota,Le Center,1,0
11305,2015,Minnesota,Liberty Township,1,0
11306,2015,Minnesota,Litchfield,1,1
11307,2015,Minnesota,Lonsdale,1,0
11308,2015,Minnesota,Lyon (county),1,0
11309,2015,Minnesota,Madison,1,2
11310,2015,Minnesota,Mahnomen,1,0
11311,2015,Minnesota,Mahtomedi,1,1
11312,2015,Minnesota,Mankato,2,1
11313,2015,Minnesota,Maple Grove,2,1
11314,2015,Minnesota,Maplewood,1,1
11315,2015,Minnesota,Mazeppa,1,0
11316,2015,Minnesota,Minneapolis,94,100
11317,2015,Minnesota,Minneapolis (Bloomington),3,2
11318,2015,Minnesota,Minneapolis (Brooklyn Center),5,7
11319,2015,Minnesota,Minneapolis (Brooklyn Park),3,1
11320,2015,Minnesota,Minneapolis (Columbia Heights),2,2
11321,2015,Minnesota,Minneapolis (Coon Rapids),2,3
11322,2015,Minnesota,Minneapolis (Edina),1,1
11323,2015,Minnesota,Minneapolis (Fridley),1,0
11324,2015,Minnesota,Minneapolis (New Hope),1,1
11325,2015,Minnesota,Minneapolis (Plymouth),1,1
11326,2015,Minnesota,Minneapolis (Richfield),1,3
11327,2015,Minnesota,Minneapolis (Robbinsdale),1,1
11328,2015,Minnesota,Minnetonka,1,1
11329,2015,Minnesota,Moorhead,7,3
11330,2015,Minnesota,Mora,1,1
11331,2015,Minnesota,Mounds View,1,1
11332,2015,Minnesota,New Brighton,1,0
11333,2015,Minnesota,New Hope,1,3
11334,2015,Minnesota,North Branch,1,0
11335,2015,Minnesota,Norwood Young America,2,3
11336,2015,Minnesota,Oakdale,1,0
11337,2015,Minnesota,Olmsted (county),2,1
11338,2015,Minnesota,Onamia,2,1
11339,2015,Minnesota,Onigum,1,2
11340,2015,Minnesota,Osseo (Maple Grove),2,3
11341,2015,Minnesota,Otter Tail (county),2,1
11342,2015,Minnesota,Owatonna,1,1
11343,2015,Minnesota,Pennington (county),1,1
11344,2015,Minnesota,Randall,1,1
11345,2015,Minnesota,Red Lake Falls,1,0
11346,2015,Minnesota,Red Wing,4,1
11347,2015,Minnesota,Rice,1,1
11348,2015,Minnesota,Rochester,47,15
11349,2015,Minnesota,Rosemount,1,0
11350,2015,Minnesota,Saint Cloud,8,5
11351,2015,Minnesota,Saint Michael,1,2
11352,2015,Minnesota,Saint Paul,57,33
11353,2015,Minnesota,Saint Paul (Apple Valley),1,3
11354,2015,Minnesota,Saint Paul (Eagan),1,1
11355,2015,Minnesota,Saint Paul (Maplewood),4,3
11356,2015,Minnesota,Saint Paul (New Brighton),1,1
11357,2015,Minnesota,Shakopee,2,1
11358,2015,Minnesota,Spring Valley,1,0
11359,2015,Minnesota,Stewartville,4,0
11360,2015,Minnesota,Stillwater,1,1
11361,2015,Minnesota,Sturgeon Lake,1,0
11362,2015,Minnesota,Swift (county),1,1
11363,2015,Minnesota,Tofte,1,1
11364,2015,Minnesota,Wabasha,1,0
11365,2015,Minnesota,Walker (Leech Lake),1,0
11366,2015,Minnesota,Windom,1,1
11367,2015,Minnesota,Winona,4,5
11368,2015,Minnesota,Winona (county),1,0
11369,2015,Minnesota,Zimmerman,1,0
11370,2015,Mississippi,Aberdeen,3,2
11371,2015,Mississippi,Amory,2,0
11372,2015,Mississippi,Batesville,1,2
11373,2015,Mississippi,Bay Saint Louis,1,2
11374,2015,Mississippi,Beaumont,1,0
11375,2015,Mississippi,Biloxi,13,7
11376,2015,Mississippi,Biloxi (Saint Martin),1,0
11377,2015,Mississippi,Booneville,1,1
11378,2015,Mississippi,Brandon,4,3
11379,2015,Mississippi,Brookhaven,8,13
11380,2015,Mississippi,Brooklyn,1,0
11381,2015,Mississippi,Brooksville,1,1
11382,2015,Mississippi,Calhoun (county),2,3
11383,2015,Mississippi,Calhoun City,1,1
11384,2015,Mississippi,Canton,6,5
11385,2015,Mississippi,Claiborne (county),3,3
11386,2015,Mississippi,Claiborne County,4,4
11387,2015,Mississippi,Clarke County,1,1
11388,2015,Mississippi,Clarksdale,7,10
11389,2015,Mississippi,Clay (county),2,3
11390,2015,Mississippi,Cleveland,1,3
11391,2015,Mississippi,Clinton,2,0
11392,2015,Mississippi,Collinsville,1,1
11393,2015,Mississippi,Columbia,2,2
11394,2015,Mississippi,Columbus,15,10
11395,2015,Mississippi,Columbus (New Hope),1,1
11396,2015,Mississippi,Como,2,2
11397,2015,Mississippi,Copiah (county),1,1
11398,2015,Mississippi,Copiah County,1,1
11399,2015,Mississippi,Corinth,4,6
11400,2015,Mississippi,Covington (county),1,1
11401,2015,Mississippi,Crystal Springs,1,0
11402,2015,Mississippi,D'Iberville,1,1
11403,2015,Mississippi,D'iberville,1,2
11404,2015,Mississippi,De Kalb,1,1
11405,2015,Mississippi,Durant,1,2
11406,2015,Mississippi,Edwards,1,0
11407,2015,Mississippi,Eupora,1,1
11408,2015,Mississippi,Flora,1,1
11409,2015,Mississippi,Florence,1,2
11410,2015,Mississippi,Flowood,1,0
11411,2015,Mississippi,Forest,2,4
11412,2015,Mississippi,Forrest County,1,0
11413,2015,Mississippi,Fulton,2,2
11414,2015,Mississippi,Gafney,1,2
11415,2015,Mississippi,Gautier,2,1
11416,2015,Mississippi,George (county),2,1
11417,2015,Mississippi,George County,4,3
11418,2015,Mississippi,Greenville,8,10
11419,2015,Mississippi,Greenwood,2,2
11420,2015,Mississippi,Grenada,5,5
11421,2015,Mississippi,Gulfport,35,28
11422,2015,Mississippi,Guntown,1,1
11423,2015,Mississippi,Hancock (county),4,1
11424,2015,Mississippi,Hancock County,1,1
11425,2015,Mississippi,Harrison (county),5,1
11426,2015,Mississippi,Hattiesburg,23,13
11427,2015,Mississippi,Hazlehurst,2,3
11428,2015,Mississippi,Hickory Flat,1,1
11429,2015,Mississippi,Hinds (county),1,0
11430,2015,Mississippi,Holmes (county),2,2
11431,2015,Mississippi,Horn Lake,1,1
11432,2015,Mississippi,Houston,1,1
11433,2015,Mississippi,Iuka,1,2
11434,2015,Mississippi,Jackson,185,159
11435,2015,Mississippi,Jackson (county),3,3
11436,2015,Mississippi,Jackson County,1,0
11437,2015,Mississippi,Jasper (county),1,1
11438,2015,Mississippi,Jefferson (county),1,1
11439,2015,Mississippi,Jones (county),5,0
11440,2015,Mississippi,Jones County,1,0
11441,2015,Mississippi,Kemper (county),2,2
11442,2015,Mississippi,Kosciusko,2,2
11443,2015,Mississippi,Lamar,1,1
11444,2015,Mississippi,Lamar (county),2,1
11445,2015,Mississippi,Lauderdale (county),4,1
11446,2015,Mississippi,Laurel,5,4
11447,2015,Mississippi,Lawrence (county),2,1
11448,2015,Mississippi,Leake (county),1,3
11449,2015,Mississippi,Lee (county),2,2
11450,2015,Mississippi,Lee County,1,0
11451,2015,Mississippi,Leland,1,1
11452,2015,Mississippi,Lexington,1,1
11453,2015,Mississippi,Lincoln (county),1,1
11454,2015,Mississippi,Lincoln County,1,1
11455,2015,Mississippi,Long Beach,2,2
11456,2015,Mississippi,Louisville,2,3
11457,2015,Mississippi,Lowndes (county),1,2
11458,2015,Mississippi,Lumberton,2,2
11459,2015,Mississippi,Macon,1,1
11460,2015,Mississippi,Madison,2,1
11461,2015,Mississippi,Madison (county),1,1
11462,2015,Mississippi,Magee,2,2
11463,2015,Mississippi,Mantachie,1,1
11464,2015,Mississippi,Marion,1,0
11465,2015,Mississippi,Marion (county),3,4
11466,2015,Mississippi,Marion County,1,4
11467,2015,Mississippi,Marks,1,1
11468,2015,Mississippi,Marshall (county),2,2
11469,2015,Mississippi,Mccomb,2,2
11470,2015,Mississippi,Meridian,62,35
11471,2015,Mississippi,Monroe (county),4,3
11472,2015,Mississippi,Morton,1,1
11473,2015,Mississippi,Moss Point,8,9
11474,2015,Mississippi,Natchez,8,11
11475,2015,Mississippi,Neshoba (county),1,1
11476,2015,Mississippi,Neshoba County,2,2
11477,2015,Mississippi,Newton,1,2
11478,2015,Mississippi,Newton County,2,2
11479,2015,Mississippi,Ocean Springs,6,5
11480,2015,Mississippi,Ocean Springs (Latimer),1,1
11481,2015,Mississippi,Oktibbeha County,1,1
11482,2015,Mississippi,Olive Branch,2,1
11483,2015,Mississippi,Oxford,6,1
11484,2015,Mississippi,Panola (county),1,0
11485,2015,Mississippi,Pascagoula,8,5
11486,2015,Mississippi,Pass Christian,1,1
11487,2015,Mississippi,Pearl,1,0
11488,2015,Mississippi,Pearl River (county),1,1
11489,2015,Mississippi,Petal,3,3
11490,2015,Mississippi,Philadelphia,2,2
11491,2015,Mississippi,Picayune,2,1
11492,2015,Mississippi,Pike County,2,2
11493,2015,Mississippi,Pittsboro,1,2
11494,2015,Mississippi,Plantersville,1,1
11495,2015,Mississippi,Pontotoc,3,3
11496,2015,Mississippi,Port Gibson,1,1
11497,2015,Mississippi,Prentiss,2,3
11498,2015,Mississippi,Prentiss (county),1,1
11499,2015,Mississippi,Rankin (county),3,4
11500,2015,Mississippi,Ridgeland,6,3
11501,2015,Mississippi,Robinsonville,1,1
11502,2015,Mississippi,Rolling Fork,1,1
11503,2015,Mississippi,Sallis,1,0
